Id,Population Group,Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
1,Total population,1580000US3651000061005000,3651000061005000,"Census Tract 50, New York County, New York city, New York",3628,318,123,58,121,69,119,124,148,154,248,429,329,283,273,317,515
1,Total population,1580000US3651000061005100,3651000061005100,"Census Tract 51, New York County, New York city, New York",1077,44,27,13,32,39,51,37,42,66,50,95,158,95,121,70,137
1,Total population,1580000US3651000061005200,3651000061005200,"Census Tract 52, New York County, New York city, New York",1713,133,18,56,26,58,78,70,74,35,81,166,131,183,79,192,333
1,Total population,1580000US3651000061005400,3651000061005400,"Census Tract 54, New York County, New York city, New York",2438,75,35,78,75,73,82,98,83,99,219,198,394,230,187,204,308
1,Total population,1580000US3651000061005501,3651000061005501,"Census Tract 55.01, New York County, New York city, New York",2489,244,102,71,116,55,102,60,15,94,115,228,281,366,174,195,271
1,Total population,1580000US3651000061005502,3651000061005502,"Census Tract 55.02, New York County, New York city, New York",1207,93,25,10,67,31,49,46,44,30,71,81,127,155,84,114,180
1,Total population,1580000US3651000061005600,3651000061005600,"Census Tract 56, New York County, New York city, New York",1555,117,10,30,35,19,79,58,77,32,126,78,219,102,87,126,360
1,Total population,1580000US3651000061005700,3651000061005700,"Census Tract 57, New York County, New York city, New York",1553,112,48,5,52,50,55,28,38,15,67,118,202,162,63,154,384
1,Total population,1580000US3651000061005800,3651000061005800,"Census Tract 58, New York County, New York city, New York",363,8,12,25,7,22,17,0,13,7,33,50,31,20,0,39,79
1,Total population,1580000US3651000061005900,3651000061005900,"Census Tract 59, New York County, New York city, New York",3137,216,51,70,88,104,126,173,179,112,230,236,318,291,178,194,571
1,Total population,1580000US3651000061006000,3651000061006000,"Census Tract 60, New York County, New York city, New York",2378,93,49,46,62,106,63,133,54,90,229,250,377,231,121,168,306
1,Total population,1580000US3651000061006100,3651000061006100,"Census Tract 61, New York County, New York city, New York",2454,187,17,50,69,80,101,68,78,59,116,239,329,238,165,240,418
1,Total population,1580000US3651000061006200,3651000061006200,"Census Tract 62, New York County, New York city, New York",268,13,0,6,0,24,8,47,17,10,31,33,24,19,15,5,16
1,Total population,1580000US3651000061006300,3651000061006300,"Census Tract 63, New York County, New York city, New York",4068,226,101,145,83,162,160,114,146,99,240,508,427,516,255,253,633
1,Total population,1580000US3651000061006400,3651000061006400,"Census Tract 64, New York County, New York city, New York",4692,342,135,125,153,150,199,206,210,216,436,577,633,452,232,262,364
1,Total population,1580000US3651000061006500,3651000061006500,"Census Tract 65, New York County, New York city, New York",3558,394,122,128,123,87,255,122,266,110,215,432,451,278,137,207,231
1,Total population,1580000US3651000061006600,3651000061006600,"Census Tract 66, New York County, New York city, New York",6706,1096,459,283,360,260,236,284,380,287,459,739,657,297,296,260,353
1,Total population,1580000US3651000061006700,3651000061006700,"Census Tract 67, New York County, New York city, New York",3715,351,144,166,189,135,179,141,167,125,315,469,468,204,133,182,347
1,Total population,1580000US3651000061006800,3651000061006800,"Census Tract 68, New York County, New York city, New York",4378,585,133,105,263,290,177,164,227,118,314,312,556,363,235,220,316
1,Total population,1580000US3651000061006900,3651000061006900,"Census Tract 69, New York County, New York city, New York",1095,31,9,60,37,10,29,13,47,19,29,71,71,101,129,107,332
1,Total population,1580000US3651000061007000,3651000061007000,"Census Tract 70, New York County, New York city, New York",4858,327,220,143,186,175,206,146,305,162,354,453,539,572,266,292,512
1,Total population,1580000US3651000061007100,3651000061007100,"Census Tract 71, New York County, New York city, New York",3633,284,116,127,66,109,138,162,107,180,186,331,437,316,225,320,529
1,Total population,1580000US3651000061007200,3651000061007200,"Census Tract 72, New York County, New York city, New York",4929,333,193,89,129,157,159,173,189,122,457,460,613,392,424,491,548
1,Total population,1580000US3651000061007300,3651000061007300,"Census Tract 73, New York County, New York city, New York",4545,248,270,188,260,219,229,165,201,123,445,356,587,320,175,289,470
1,Total population,1580000US3651000061007400,3651000061007400,"Census Tract 74, New York County, New York city, New York",2131,157,97,64,74,57,57,70,42,72,151,192,289,265,129,170,245
1,Total population,1580000US3651000061007500,3651000061007500,"Census Tract 75, New York County, New York city, New York",2483,162,77,73,85,63,102,103,122,81,159,238,222,225,150,242,379
1,Total population,1580000US3651000061007600,3651000061007600,"Census Tract 76, New York County, New York city, New York",1576,242,61,104,63,91,137,65,85,62,110,110,123,53,68,119,83
1,Total population,1580000US3651000061007700,3651000061007700,"Census Tract 77, New York County, New York city, New York",4131,221,110,124,121,163,227,142,150,196,300,551,592,311,165,217,541
1,Total population,1580000US3651000061007800,3651000061007800,"Census Tract 78, New York County, New York city, New York",4795,400,123,104,177,127,164,285,226,153,330,483,629,445,204,297,648
1,Total population,1580000US3651000061007900,3651000061007900,"Census Tract 79, New York County, New York city, New York",2762,199,127,117,78,48,127,66,154,89,260,224,290,186,122,285,390
1,Total population,1580000US3651000061008000,3651000061008000,"Census Tract 80, New York County, New York city, New York",3480,168,106,182,156,69,124,176,173,163,214,304,463,266,188,318,410
1,Total population,1580000US3651000061008100,3651000061008100,"Census Tract 81, New York County, New York city, New York",4716,339,182,283,163,109,197,231,215,203,400,359,640,388,213,358,436
1,Total population,1580000US3651000061008200,3651000061008200,"Census Tract 82, New York County, New York city, New York",1933,198,116,87,50,119,58,82,47,60,82,210,166,190,96,165,207
1,Total population,1580000US3651000061008300,3651000061008300,"Census Tract 83, New York County, New York city, New York",1740,423,155,112,122,71,41,97,7,55,85,129,189,102,35,34,83
1,Total population,1580000US3651000061008400,3651000061008400,"Census Tract 84, New York County, New York city, New York",620,73,31,11,41,15,28,0,0,32,29,71,74,97,10,33,75
1,Total population,1580000US3651000061008600,3651000061008600,"Census Tract 86, New York County, New York city, New York",4186,106,105,120,106,63,102,77,86,59,302,296,472,427,245,394,1226
1,Total population,1580000US3651000061008700,3651000061008700,"Census Tract 87, New York County, New York city, New York",3077,314,149,87,63,87,180,101,168,98,383,306,390,187,58,206,300
1,Total population,1580000US3651000061008800,3651000061008800,"Census Tract 88, New York County, New York city, New York",5282,556,208,152,143,244,250,222,218,128,419,615,678,430,168,433,418
1,Total population,1580000US3651000061008900,3651000061008900,"Census Tract 89, New York County, New York city, New York",3089,289,155,136,51,115,129,275,130,128,259,364,271,267,138,173,209
1,Total population,1580000US3651000061009000,3651000061009000,"Census Tract 90, New York County, New York city, New York",4847,234,94,144,110,107,141,171,144,132,331,635,646,519,347,409,683
1,Total population,1580000US3651000061009100,3651000061009100,"Census Tract 91, New York County, New York city, New York",2921,357,113,114,130,124,80,106,196,79,190,238,344,252,199,129,270
1,Total population,1580000US3651000061009200,3651000061009200,"Census Tract 92, New York County, New York city, New York",906,52,35,43,31,38,76,33,31,22,54,150,86,117,25,18,95
1,Total population,1580000US3651000061009300,3651000061009300,"Census Tract 93, New York County, New York city, New York",5278,616,271,283,240,199,213,230,268,213,413,520,512,310,245,263,482
1,Total population,1580000US3651000061009500,3651000061009500,"Census Tract 95, New York County, New York city, New York",826,69,23,23,17,49,30,38,29,57,51,87,80,56,40,83,94
1,Total population,1580000US3651000061009700,3651000061009700,"Census Tract 97, New York County, New York city, New York",2651,419,230,171,259,176,81,168,113,137,164,278,155,100,69,51,80
1,Total population,1580000US3651000061009800,3651000061009800,"Census Tract 98, New York County, New York city, New York",4753,287,128,90,90,199,207,225,172,184,448,602,686,361,202,314,558
1,Total population,1580000US3651000061009900,3651000061009900,"Census Tract 99, New York County, New York city, New York",372,57,12,20,21,6,23,0,14,18,11,38,49,30,20,5,48
1,Total population,1580000US3651000061010000,3651000061010000,"Census Tract 100, New York County, New York city, New York",1242,39,51,13,19,47,50,41,44,65,116,143,184,113,72,109,136
1,Total population,1580000US3651000061010300,3651000061010300,"Census Tract 103, New York County, New York city, New York",973,147,9,23,43,38,62,36,34,34,46,85,129,99,37,62,89
1,Total population,1580000US3651000061010400,3651000061010400,"Census Tract 104, New York County, New York city, New York",722,85,10,13,34,23,46,24,33,18,51,42,88,72,23,38,122
1,Total population,1580000US3651000061010601,3651000061010601,"Census Tract 106.01, New York County, New York city, New York",4868,138,147,131,115,134,128,79,144,102,376,369,520,486,214,499,1286
1,Total population,1580000US3651000061010602,3651000061010602,"Census Tract 106.02, New York County, New York city, New York",2189,129,34,39,4,150,67,67,96,76,205,196,341,227,163,179,216
1,Total population,1580000US3651000061010800,3651000061010800,"Census Tract 108, New York County, New York city, New York",5345,316,194,115,178,192,365,153,333,133,372,420,590,488,227,302,967
1,Total population,1580000US3651000061011000,3651000061011000,"Census Tract 110, New York County, New York city, New York",4449,242,189,87,143,112,82,204,152,248,461,478,618,318,216,358,541
1,Total population,1580000US3651000061011100,3651000061011100,"Census Tract 111, New York County, New York city, New York",1445,173,79,29,120,39,90,170,64,85,116,77,175,68,55,15,90
1,Total population,1580000US3651000061011201,3651000061011201,"Census Tract 112.01, New York County, New York city, New York",652,66,17,15,49,11,31,14,36,12,24,38,84,59,58,41,97
1,Total population,1580000US3651000061011203,3651000061011203,"Census Tract 112.03, New York County, New York city, New York",835,55,48,11,24,9,20,0,18,52,35,132,92,56,60,89,134
1,Total population,1580000US3651000061011401,3651000061011401,"Census Tract 114.01, New York County, New York city, New York",934,79,37,0,38,11,32,17,32,60,29,43,61,76,69,72,278
1,Total population,1580000US3651000061011402,3651000061011402,"Census Tract 114.02, New York County, New York city, New York",1442,74,47,48,38,45,36,48,64,47,97,104,129,135,25,87,418
1,Total population,1580000US3651000061011500,3651000061011500,"Census Tract 115, New York County, New York city, New York",585,60,60,36,29,21,17,50,22,47,79,41,43,21,16,7,36
1,Total population,1580000US3651000061011600,3651000061011600,"Census Tract 116, New York County, New York city, New York",2426,161,103,93,123,145,134,98,231,139,249,311,245,110,118,82,84
1,Total population,1580000US3651000061011800,3651000061011800,"Census Tract 118, New York County, New York city, New York",5394,283,225,102,116,127,138,198,138,202,409,511,575,577,235,414,1144
1,Total population,1580000US3651000061011900,3651000061011900,"Census Tract 119, New York County, New York city, New York",1047,447,129,91,42,51,47,28,27,23,22,26,21,32,0,33,28
1,Total population,1580000US3651000061012000,3651000061012000,"Census Tract 120, New York County, New York city, New York",2154,61,26,30,23,39,91,25,59,69,191,229,162,110,89,197,753
1,Total population,1580000US3651000061012100,3651000061012100,"Census Tract 121, New York County, New York city, New York",5175,697,382,364,345,312,290,247,223,177,339,615,395,320,121,170,178
1,Total population,1580000US3651000061012200,3651000061012200,"Census Tract 122, New York County, New York city, New York",2242,95,89,44,38,86,49,76,74,33,129,176,189,167,108,168,721
1,Total population,1580000US3651000061012400,3651000061012400,"Census Tract 124, New York County, New York city, New York",6325,444,157,179,290,173,201,218,270,194,640,814,779,460,326,439,741
1,Total population,1580000US3651000061012500,3651000061012500,"Census Tract 125, New York County, New York city, New York",1089,62,78,80,28,15,11,49,68,0,55,96,70,81,58,166,172
1,Total population,1580000US3651000061012600,3651000061012600,"Census Tract 126, New York County, New York city, New York",8333,530,277,224,365,248,205,225,276,197,692,891,799,698,496,633,1577
1,Total population,1580000US3651000061012700,3651000061012700,"Census Tract 127, New York County, New York city, New York",4053,411,234,207,198,256,250,223,204,138,370,406,420,259,128,146,203
1,Total population,1580000US3651000061012800,3651000061012800,"Census Tract 128, New York County, New York city, New York",3448,122,100,25,66,95,78,49,121,95,181,309,332,355,172,221,1127
1,Total population,1580000US3651000061012900,3651000061012900,"Census Tract 129, New York County, New York city, New York",2319,230,150,165,41,134,134,84,63,98,169,155,272,173,158,124,169
1,Total population,1580000US3651000061013000,3651000061013000,"Census Tract 130, New York County, New York city, New York",2413,98,31,18,47,27,51,41,103,26,84,115,154,187,122,221,1088
1,Total population,1580000US3651000061013100,3651000061013100,"Census Tract 131, New York County, New York city, New York",1432,216,104,36,80,56,35,83,29,35,122,87,170,143,77,93,66
1,Total population,1580000US3651000061013200,3651000061013200,"Census Tract 132, New York County, New York city, New York",6452,414,217,209,245,156,311,268,339,222,528,847,771,535,354,386,650
1,Total population,1580000US3651000061013300,3651000061013300,"Census Tract 133, New York County, New York city, New York",3300,404,214,139,119,229,211,141,50,110,263,310,348,236,186,128,212
1,Total population,1580000US3651000061013400,3651000061013400,"Census Tract 134, New York County, New York city, New York",7096,411,162,280,218,255,360,219,266,250,659,926,629,552,415,614,880
1,Total population,1580000US3651000061013500,3651000061013500,"Census Tract 135, New York County, New York city, New York",1611,468,125,134,73,105,123,84,68,45,127,120,58,55,16,0,10
1,Total population,1580000US3651000061013600,3651000061013600,"Census Tract 136, New York County, New York city, New York",9043,526,242,213,276,370,431,419,377,357,644,1009,1126,699,425,488,1441
1,Total population,1580000US3651000061013700,3651000061013700,"Census Tract 137, New York County, New York city, New York",4351,275,184,115,102,180,159,156,229,98,306,285,384,447,177,298,956
1,Total population,1580000US3651000061013800,3651000061013800,"Census Tract 138, New York County, New York city, New York",7806,461,184,169,331,244,323,342,381,267,630,714,934,572,525,561,1168
1,Total population,1580000US3651000061013900,3651000061013900,"Census Tract 139, New York County, New York city, New York",6807,675,176,286,228,285,281,360,328,316,607,589,897,498,332,267,682
1,Total population,1580000US3651000061014000,3651000061014000,"Census Tract 140, New York County, New York city, New York",4133,165,53,97,94,64,108,121,164,162,255,368,449,287,299,382,1065
1,Total population,1580000US3651000061014200,3651000061014200,"Census Tract 142, New York County, New York city, New York",2517,85,54,24,42,38,44,115,65,57,166,148,151,171,115,293,949
1,Total population,1580000US3651000061014401,3651000061014401,"Census Tract 144.01, New York County, New York city, New York",2786,144,67,8,85,56,146,99,79,89,236,246,350,279,144,195,563
1,Total population,1580000US3651000061014402,3651000061014402,"Census Tract 144.02, New York County, New York city, New York",3973,210,67,151,170,61,215,174,156,157,371,394,445,315,201,380,506
1,Total population,1580000US3651000061014500,3651000061014500,"Census Tract 145, New York County, New York city, New York",2572,129,93,17,137,92,62,85,62,42,88,127,332,165,195,162,784
1,Total population,1580000US3651000061014601,3651000061014601,"Census Tract 146.01, New York County, New York city, New York",2677,205,82,118,96,58,91,133,104,103,332,331,246,233,154,159,232
1,Total population,1580000US3651000061014602,3651000061014602,"Census Tract 146.02, New York County, New York city, New York",5063,352,221,91,102,129,251,185,207,199,371,607,623,502,271,369,583
1,Total population,1580000US3651000061014700,3651000061014700,"Census Tract 147, New York County, New York city, New York",789,24,0,24,29,16,23,20,116,33,54,115,100,60,42,36,97
1,Total population,1580000US3651000061014801,3651000061014801,"Census Tract 148.01, New York County, New York city, New York",1655,71,21,59,58,36,40,89,56,28,87,131,229,162,53,183,352
1,Total population,1580000US3651000061014802,3651000061014802,"Census Tract 148.02, New York County, New York city, New York",3750,249,112,77,122,142,63,138,176,105,170,242,405,320,192,326,911
1,Total population,1580000US3651000061014900,3651000061014900,"Census Tract 149, New York County, New York city, New York",3475,223,90,78,100,52,111,145,88,44,254,220,383,345,252,267,823
1,Total population,1580000US3651000061015001,3651000061015001,"Census Tract 150.01, New York County, New York city, New York",1056,40,28,20,18,14,17,26,32,13,41,101,112,59,71,57,407
1,Total population,1580000US3651000061015002,3651000061015002,"Census Tract 150.02, New York County, New York city, New York",2736,174,32,7,58,16,37,25,67,42,87,212,214,196,109,288,1172
1,Total population,1580000US3651000061015100,3651000061015100,"Census Tract 151, New York County, New York city, New York",3559,541,272,222,247,142,205,151,122,65,143,335,191,196,159,256,312
1,Total population,1580000US3651000061015200,3651000061015200,"Census Tract 152, New York County, New York city, New York",3514,585,175,250,95,136,148,67,118,108,298,230,294,158,201,229,422
1,Total population,1580000US3651000061015300,3651000061015300,"Census Tract 153, New York County, New York city, New York",5719,303,169,156,150,212,114,162,230,121,327,501,551,575,269,480,1399
1,Total population,1580000US3651000061015400,3651000061015400,"Census Tract 154, New York County, New York city, New York",7665,691,326,285,248,346,318,231,357,403,683,826,947,615,369,484,536
1,Total population,1580000US3651000061015500,3651000061015500,"Census Tract 155, New York County, New York city, New York",4146,202,130,119,84,164,210,149,172,257,284,411,629,325,284,261,465
1,Total population,1580000US3651000061015601,3651000061015601,"Census Tract 156.01, New York County, New York city, New York",2919,258,190,105,109,101,117,188,120,125,256,290,364,294,158,151,93
1,Total population,1580000US3651000061015602,3651000061015602,"Census Tract 156.02, New York County, New York city, New York",675,262,75,42,38,42,28,16,23,40,51,32,26,0,0,0,0
1,Total population,1580000US3651000061015700,3651000061015700,"Census Tract 157, New York County, New York city, New York",6826,498,249,277,147,288,330,254,283,235,425,526,787,584,417,409,1117
1,Total population,1580000US3651000061015801,3651000061015801,"Census Tract 158.01, New York County, New York city, New York",2846,73,105,67,139,56,100,141,72,63,132,238,322,221,221,264,632
1,Total population,1580000US3651000061015802,3651000061015802,"Census Tract 158.02, New York County, New York city, New York",1478,202,30,78,43,46,57,55,152,47,68,67,173,176,101,76,107
1,Total population,1580000US3651000061015900,3651000061015900,"Census Tract 159, New York County, New York city, New York",5847,478,172,89,196,226,279,163,243,218,371,475,763,518,334,481,841
1,Total population,1580000US3651000061016001,3651000061016001,"Census Tract 160.01, New York County, New York city, New York",1840,37,75,46,10,15,59,26,52,16,47,131,199,168,28,160,771
1,Total population,1580000US3651000061016002,3651000061016002,"Census Tract 160.02, New York County, New York city, New York",1438,104,31,71,86,76,25,66,77,60,160,134,118,73,30,75,252
1,Total population,1580000US3651000061016100,3651000061016100,"Census Tract 161, New York County, New York city, New York",4253,149,177,154,140,106,188,200,207,175,312,410,441,386,236,286,686
1,Total population,1580000US3651000061016200,3651000061016200,"Census Tract 162, New York County, New York city, New York",3944,1195,314,238,313,287,296,301,175,137,156,222,206,67,23,14,0
1,Total population,1580000US3651000061016300,3651000061016300,"Census Tract 163, New York County, New York city, New York",4125,246,155,152,94,110,242,157,207,83,258,302,433,453,190,336,707
1,Total population,1580000US3651000061016400,3651000061016400,"Census Tract 164, New York County, New York city, New York",2157,879,208,156,188,143,94,58,86,36,138,60,64,14,0,0,33
1,Total population,1580000US3651000061016500,3651000061016500,"Census Tract 165, New York County, New York city, New York",3821,184,111,26,166,128,118,89,120,143,261,329,413,263,307,387,776
1,Total population,1580000US3651000061016600,3651000061016600,"Census Tract 166, New York County, New York city, New York",2666,679,182,128,197,342,166,218,117,91,160,114,122,57,30,10,53
1,Total population,1580000US3651000061016700,3651000061016700,"Census Tract 167, New York County, New York city, New York",3729,228,94,141,62,64,125,107,143,91,231,252,436,370,222,297,866
1,Total population,1580000US3651000061016800,3651000061016800,"Census Tract 168, New York County, New York city, New York",1642,523,157,94,95,92,113,49,55,71,74,91,43,21,33,16,115
1,Total population,1580000US3651000061016900,3651000061016900,"Census Tract 169, New York County, New York city, New York",4820,295,140,139,159,110,234,176,160,151,380,466,554,456,323,314,763
1,Total population,1580000US3651000061017000,3651000061017000,"Census Tract 170, New York County, New York city, New York",3086,662,317,223,204,255,265,217,175,118,175,181,112,81,35,23,43
1,Total population,1580000US3651000061017100,3651000061017100,"Census Tract 171, New York County, New York city, New York",5290,532,125,103,269,134,153,204,152,179,434,392,429,428,170,317,1269
1,Total population,1580000US3651000061017201,3651000061017201,"Census Tract 172.01, New York County, New York city, New York",1417,422,178,125,117,75,68,74,53,48,116,66,35,11,13,10,6
1,Total population,1580000US3651000061017202,3651000061017202,"Census Tract 172.02, New York County, New York city, New York",327,148,0,39,24,13,13,9,13,8,4,6,15,0,6,21,8
1,Total population,1580000US3651000061017300,3651000061017300,"Census Tract 173, New York County, New York city, New York",5120,645,214,165,106,143,139,207,135,151,352,375,549,347,215,444,933
1,Total population,1580000US3651000061017401,3651000061017401,"Census Tract 174.01, New York County, New York city, New York",2081,482,240,165,157,78,160,180,91,121,110,98,109,32,16,19,23
1,Total population,1580000US3651000061017402,3651000061017402,"Census Tract 174.02, New York County, New York city, New York",725,151,73,67,48,82,14,31,44,17,55,86,20,18,8,5,6
1,Total population,1580000US3651000061017500,3651000061017500,"Census Tract 175, New York County, New York city, New York",5519,343,224,136,142,162,212,165,183,142,316,418,689,514,269,507,1097
1,Total population,1580000US3651000061017700,3651000061017700,"Census Tract 177, New York County, New York city, New York",4924,762,336,211,227,240,178,257,215,153,306,390,377,362,179,211,520
1,Total population,1580000US3651000061017800,3651000061017800,"Census Tract 178, New York County, New York city, New York",1691,500,144,83,159,188,124,60,80,58,69,73,37,67,39,10,0
1,Total population,1580000US3651000061017900,3651000061017900,"Census Tract 179, New York County, New York city, New York",5327,642,250,218,167,199,230,199,201,180,382,456,649,440,227,360,527
1,Total population,1580000US3651000061018000,3651000061018000,"Census Tract 180, New York County, New York city, New York",2591,1049,304,278,132,112,89,125,94,91,105,69,68,62,0,13,0
1,Total population,1580000US3651000061018100,3651000061018100,"Census Tract 181, New York County, New York city, New York",4730,351,287,240,189,223,190,186,249,262,391,520,482,343,212,203,402
1,Total population,1580000US3651000061018200,3651000061018200,"Census Tract 182, New York County, New York city, New York",2391,868,253,255,211,176,98,81,71,48,82,70,122,42,0,5,9
1,Total population,1580000US3651000061018300,3651000061018300,"Census Tract 183, New York County, New York city, New York",4981,521,281,227,239,237,277,173,238,159,357,450,535,310,278,279,420
1,Total population,1580000US3651000061018400,3651000061018400,"Census Tract 184, New York County, New York city, New York",2260,921,251,238,110,152,55,43,76,115,162,51,40,12,25,9,0
1,Total population,1580000US3651000061018500,3651000061018500,"Census Tract 185, New York County, New York city, New York",2453,162,60,76,88,119,148,82,179,129,241,213,300,156,144,130,226
1,Total population,1580000US3651000061018600,3651000061018600,"Census Tract 186, New York County, New York city, New York",2030,797,268,147,117,78,90,132,83,39,94,49,56,52,16,0,12
1,Total population,1580000US3651000061018700,3651000061018700,"Census Tract 187, New York County, New York city, New York",4720,505,302,154,149,187,178,158,283,166,422,406,541,345,205,258,461
1,Total population,1580000US3651000061018800,3651000061018800,"Census Tract 188, New York County, New York city, New York",2049,697,287,225,82,51,110,102,34,38,143,122,112,30,0,16,0
1,Total population,1580000US3651000061018900,3651000061018900,"Census Tract 189, New York County, New York city, New York",5002,1363,466,311,429,280,271,176,263,199,267,373,204,173,52,100,75
1,Total population,1580000US3651000061019000,3651000061019000,"Census Tract 190, New York County, New York city, New York",796,265,96,91,79,55,36,28,8,17,19,22,37,11,20,12,0
1,Total population,1580000US3651000061019100,3651000061019100,"Census Tract 191, New York County, New York city, New York",4577,394,221,108,122,199,228,237,220,180,474,449,568,320,225,234,398
1,Total population,1580000US3651000061019200,3651000061019200,"Census Tract 192, New York County, New York city, New York",1266,664,145,82,60,77,58,19,40,4,22,31,11,24,13,8,8
1,Total population,1580000US3651000061019300,3651000061019300,"Census Tract 193, New York County, New York city, New York",4115,920,271,284,224,221,148,207,258,164,351,328,388,219,65,41,26
1,Total population,1580000US3651000061019400,3651000061019400,"Census Tract 194, New York County, New York city, New York",2179,832,190,192,133,168,153,44,150,29,126,33,57,26,18,0,28
1,Total population,1580000US3651000061019500,3651000061019500,"Census Tract 195, New York County, New York city, New York",3768,434,231,162,92,120,177,212,122,111,297,342,438,236,250,239,305
1,Total population,1580000US3651000061019600,3651000061019600,"Census Tract 196, New York County, New York city, New York",1315,667,137,98,57,43,52,28,35,46,45,45,25,0,15,10,12
1,Total population,1580000US3651000061019702,3651000061019702,"Census Tract 197.02, New York County, New York city, New York",1046,343,59,55,52,43,57,41,37,45,134,39,78,31,19,13,0
1,Total population,1580000US3651000061019800,3651000061019800,"Census Tract 198, New York County, New York city, New York",829,234,101,57,46,45,38,34,17,36,85,67,37,0,7,14,11
1,Total population,1580000US3651000061019900,3651000061019900,"Census Tract 199, New York County, New York city, New York",3830,560,241,78,131,179,134,216,212,173,272,314,372,352,191,198,207
1,Total population,1580000US3651000061020000,3651000061020000,"Census Tract 200, New York County, New York city, New York",1064,258,148,79,59,86,49,44,35,12,94,43,84,41,0,9,23
1,Total population,1580000US3651000061020101,3651000061020101,"Census Tract 201.01, New York County, New York city, New York",313,36,23,3,7,12,15,15,14,5,29,20,30,36,26,34,8
1,Total population,1580000US3651000061020102,3651000061020102,"Census Tract 201.02, New York County, New York city, New York",1473,442,114,119,149,116,57,77,65,94,70,90,44,0,21,9,6
1,Total population,1580000US3651000061020300,3651000061020300,"Census Tract 203, New York County, New York city, New York",532,70,43,34,40,32,52,23,7,25,42,28,51,29,45,5,6
1,Total population,1580000US3651000061020400,3651000061020400,"Census Tract 204, New York County, New York city, New York",993,357,132,103,70,84,40,22,33,12,36,48,56,0,0,0,0
1,Total population,1580000US3651000061020500,3651000061020500,"Census Tract 205, New York County, New York city, New York",1483,85,39,43,71,87,55,24,35,46,143,119,187,159,74,139,177
1,Total population,1580000US3651000061020600,3651000061020600,"Census Tract 206, New York County, New York city, New York",1032,217,122,59,102,85,63,13,80,54,114,37,21,36,14,15,0
1,Total population,1580000US3651000061020701,3651000061020701,"Census Tract 207.01, New York County, New York city, New York",1366,244,76,152,50,81,98,82,57,77,49,88,166,17,40,52,37
1,Total population,1580000US3651000061020702,3651000061020702,"Census Tract 207.02, New York County, New York city, New York",797,206,22,51,75,87,37,62,45,22,30,55,59,16,6,8,16
1,Total population,1580000US3651000061020800,3651000061020800,"Census Tract 208, New York County, New York city, New York",1801,480,186,167,74,75,145,83,60,57,107,123,133,63,14,11,23
1,Total population,1580000US3651000061020901,3651000061020901,"Census Tract 209.01, New York County, New York city, New York",1347,545,147,129,104,76,79,38,46,27,19,64,19,22,9,12,11
1,Total population,1580000US3651000061020902,3651000061020902,"Census Tract 209.02, New York County, New York city, New York",478,215,40,20,22,27,34,12,0,10,29,47,22,0,0,0,0
1,Total population,1580000US3651000061021000,3651000061021000,"Census Tract 210, New York County, New York city, New York",3107,799,231,209,250,298,274,157,120,106,221,189,139,17,49,20,28
1,Total population,1580000US3651000061021100,3651000061021100,"Census Tract 211, New York County, New York city, New York",4524,1010,343,275,239,129,269,194,229,191,371,320,392,184,98,164,116
1,Total population,1580000US3651000061021200,3651000061021200,"Census Tract 212, New York County, New York city, New York",2243,524,124,144,138,206,198,193,150,69,144,85,114,109,0,21,24
1,Total population,1580000US3651000061021301,3651000061021301,"Census Tract 213.01, New York County, New York city, New York",1587,415,153,118,99,174,175,113,41,27,92,82,46,25,7,6,14
1,Total population,1580000US3651000061021400,3651000061021400,"Census Tract 214, New York County, New York city, New York",1926,468,206,143,123,168,155,54,164,63,122,123,83,21,21,0,12
1,Total population,1580000US3651000061021600,3651000061021600,"Census Tract 216, New York County, New York city, New York",3059,723,258,271,266,240,237,132,147,62,127,173,160,128,62,28,45
1,Total population,1580000US3651000061021701,3651000061021701,"Census Tract 217.01, New York County, New York city, New York",604,179,39,33,57,19,83,13,21,29,54,32,34,5,6,0,0
1,Total population,1580000US3651000061021702,3651000061021702,"Census Tract 217.02, New York County, New York city, New York",1050,366,90,80,54,100,76,26,57,42,69,38,41,6,5,0,0
1,Total population,1580000US3651000061021800,3651000061021800,"Census Tract 218, New York County, New York city, New York",2029,559,207,191,120,134,154,79,79,95,99,88,98,20,49,7,50
1,Total population,1580000US3651000061021900,3651000061021900,"Census Tract 219, New York County, New York city, New York",2241,643,343,279,183,166,146,60,62,52,107,75,57,26,15,10,17
1,Total population,1580000US3651000061022000,3651000061022000,"Census Tract 220, New York County, New York city, New York",2211,643,244,183,126,162,109,38,87,145,66,179,91,44,20,32,42
1,Total population,1580000US3651000061022101,3651000061022101,"Census Tract 221.01, New York County, New York city, New York",230,92,15,36,4,0,7,23,6,14,10,0,7,0,0,7,9
1,Total population,1580000US3651000061022102,3651000061022102,"Census Tract 221.02, New York County, New York city, New York",1056,233,63,86,117,27,95,78,36,27,67,97,52,36,31,4,7
